conversation_id,language,script,turns_count,window_text,target_text,pattern_label,risk_level,source_dataset,origin,rationale
synth_0097,Malayalam,mixed,3,"A: അമ്മയോട് ചോദിച്ചിട്ട് കളിക്കാൻ വരൂ.  |  B: അമ്മ സമ്മതിച്ചു, 5 മണിക്ക് ഗ്രൗണ്ടിൽ എത്താം.  |  A: ബാറ്റും പന്തും ഞാൻ കൊണ്ടുവരാം.",ബാറ്റും പന്തും ഞാൻ കൊണ്ടുവരാം.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,parent permission
synth_0098,Malayalam,mixed,3,"A: ആരെങ്കിലും നിന്നെ ശല്യം ചെയ്താൽ ഉടൻ അധ്യാപകനോട് പറയണം.  |  B: അതെ, സ്കൂളിൽ കൗൺസിലർ അങ്ങനെ പറഞ്ഞിട്ടുണ്ട്.  |  A: എപ്പോഴും സുരക്ഷിതമായിരിക്കണം.",എപ്പോഴും സുരക്ഷിതമായിരിക്കണം.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,safety advice
synth_0099,Malayalam,mixed,3,A: നാളെ നമുക്ക് കൂട്ടുകാരോടൊപ്പം പ്രോജക്ട് ചെയ്യാം.  |  B: എവിടെയാണ് ഒത്തുകൂടുന്നത്?  |  A: സ്കൂൾ ലൈബ്രറിയിൽ വെച്ച് ചെയ്യാം.,സ്കൂൾ ലൈബ്രറിയിൽ വെച്ച് ചെയ്യാം.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,project study
synth_0100,Malayalam,mixed,3,"A: നിന്റെ അനുവാദമില്ലാതെ ചിത്രങ്ങൾ ആരുമായും പങ്കിടില്ല.  |  B: ശരി, എനിക്ക് താല്പര്യമില്ലെങ്കിൽ ഫോട്ടോ എടുക്കേണ്ട.  |  A: തീർച്ചയായും, നിന്റെ സ്വകാര്യത ഞാൻ ബഹുമാനിക്കുന്നു.","തീർച്ചയായും, നിന്റെ സ്വകാര്യത ഞാൻ ബഹുമാനിക്കുന്നു.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,respect privacy
synth_0101,Malayalam,mixed,3,"A: സ്കൂളിലെ പരിപാടിയുടെ ചിത്രങ്ങൾ ഗ്രൂപ്പിൽ ഇടുന്നതിന് മുമ്പ് എല്ലാവരുടെയും സമ്മതം ചോദിക്കാം.  |  B: അതാണ് നല്ല മര്യാദ.  |  A: അതെ, എല്ലാവരുടെയും അനുമതി വേണം.","അതെ, എല്ലാവരുടെയും അനുമതി വേണം.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,photo consent
synth_0102,Malayalam,mixed,3,"A: സ്വകാര്യ വിവരങ്ങൾ അപരിചിതരുമായി പങ്കിടരുത്.  |  B: അതെ, ഓൺലൈനിൽ ജാഗ്രത വേണം.  |  A: വിശ്വാസമുള്ള മുതിർന്നവരോട് എപ്പോഴും കാര്യങ്ങൾ പറയണം.",വിശ്വാസമുള്ള മുതിർന്നവരോട് എപ്പോഴും കാര്യങ്ങൾ പറയണം.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,online caution
synth_0103,Malayalam,mixed,3,A: ഇന്നത്തെ ഫുട്ബോൾ കളി വളരെ ആവേശകരമായിരുന്നു!  |  B: നിങ്ങൾ അടിച്ച ഗോൾ മനോഹരമായിരുന്നു.  |  A: നല്ല ടീം വർക്ക് ഉണ്ടായിരുന്നു.,നല്ല ടീം വർക്ക് ഉണ്ടായിരുന്നു.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,football match
synth_0104,Malayalam,mixed,3,A: ഓണത്തിന് സ്കൂളിൽ പൂക്കളം ഇടാൻ പൂക്കൾ വാങ്ങണ്ടേ?  |  B: നാളെ രാവിലെ എല്ലാവരും പൂക്കൾ കൊണ്ടുവരാൻ ടീച്ചർ പറഞ്ഞു.  |  A: ഞാൻ ചെണ്ടുമല്ലി പൂക്കൾ കൊണ്ടുവരാം.,ഞാൻ ചെണ്ടുമല്ലി പൂക്കൾ കൊണ്ടുവരാം.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,onam festival
synth_0105,Malayalam,mixed,3,"A: നാളെ സയൻസ് എക്സിബിഷൻ ഉണ്ട്, മോഡൽ റെഡിയായോ?  |  B: വോൾക്കാനോ മോഡൽ പൂർത്തിയായി.  |  A: അടിപൊളി, സമ്മാനം കിട്ടാൻ സാധ്യതയുണ്ട്.","അടിപൊളി, സമ്മാനം കിട്ടാൻ സാധ്യതയുണ്ട്.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,science exhibition
synth_0106,Malayalam,mixed,3,"A: കമ്പ്യൂട്ടർ പരീക്ഷയ്ക്ക് എന്തൊക്കെ പഠിക്കണം?  |  B: ആദ്യത്തെ മൂന്ന് ചാപ്റ്ററുകൾ.  |  A: ശരി, ഇന്ന് രാത്രി റിവിഷൻ ചെയ്യാം.","ശരി, ഇന്ന് രാത്രി റിവിഷൻ ചെയ്യാം.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,exam revision
synth_0107,Malayalam,mixed,3,"A: അപരിചിതരിൽ നിന്ന് ചോക്ലേറ്റോ സമ്മാനങ്ങളോ വാങ്ങരുത്.  |  B: അമ്മ എപ്പോഴും അത് ഓർമ്മിപ്പിക്കാറുണ്ട്.  |  A: അതെ, അപരിചിതരെ സൂക്ഷിക്കണം.","അതെ, അപരിചിതരെ സൂക്ഷിക്കണം.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,stranger gift warning
synth_0108,Malayalam,mixed,3,A: ക്ലാസ് പിക്കിനിക്കിന് എങ്ങോട്ടാണ് പോകുന്നത്?  |  B: വാണ്ടർലായിലേക്ക് ആണെന്ന് ടീച്ചർ പറഞ്ഞു.  |  A: വീട്ടിൽ അനുവാദം ചോദിക്കണം ആദ്യം.,വീട്ടിൽ അനുവാദം ചോദിക്കണം ആദ്യം.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,picnic permission
synth_0109,Malayalam,mixed,3,"A: നിന്റെ സൈക്കിൾ ഒന്നു തരുമോ, കടയിൽ പോകാൻ?  |  B: എടുത്തോളൂ, സൂക്ഷിച്ച് ഓടിക്കണം.  |  A: താങ്ക്സ്, പത്ത് മിനിറ്റിൽ തിരികെ തരാം.","താങ്ക്സ്, പത്ത് മിനിറ്റിൽ തിരികെ തരാം.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,borrow bicycle
synth_0110,Malayalam,mixed,3,A: ഓൺലൈൻ ഗെയിമിൽ അപരിചിതർ മെസ്സേജ് അയച്ചാൽ എന്തുചെയ്യും?  |  B: ഉടൻ ബ്ലോക്ക് ചെയ്യുകയും അച്ഛനോട് പറയുകയും ചെയ്യും.  |  A: വളരെ നല്ല കാര്യം.,വളരെ നല്ല കാര്യം.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,block stranger
synth_0111,Malayalam,mixed,3,"A: ചൈൽഡ് ഹെൽപ്പ് ലൈൻ നമ്പർ 1098 ആണെന്ന് ഓർമ്മയുണ്ടോ?  |  B: ഉണ്ട്, ഏത് ആപത്തിലും കുട്ടികൾക്ക് വിളിക്കാം.  |  A: അതെ, അത് സൗജന്യ നമ്പറാണ്.","അതെ, അത് സൗജന്യ നമ്പറാണ്.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,childline 1098
synth_0112,Malayalam,mixed,3,"A: ഞാൻ നിന്നെ ഭീഷണിപ്പെടുത്തുകയല്ല.  |  B: എനിക്ക് മനസ്സിലായി, തമാശ പറഞ്ഞതാണെന്ന്.  |  A: അതെ, നമ്മൾ നല്ല കൂട്ടുകാരാണ്.","അതെ, നമ്മൾ നല്ല കൂട്ടുകാരാണ്.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,negation of threat
synth_0113,Malayalam,mixed,3,"A: ഗെയിമിൽ നീ എന്നെ തോൽപ്പിച്ചു കളഞ്ഞല്ലോ!  |  B: അടുത്ത തവണ നീ ജയിക്കും, വിഷമിക്കേണ്ട.  |  A: അതെ, സ്പോർട്സ്മാൻ സ്പിരിറ്റ് വേണം.","അതെ, സ്പോർട്സ്മാൻ സ്പിരിറ്റ് വേണം.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,benign game defeat
synth_0114,Malayalam,mixed,3,"A: സ്കൂൾ ബാഗ് വളരെ ഭാരമുള്ളതാണ് ഇന്ന്.  |  B: ടൈംടേബിൾ നോക്കി പുസ്തകങ്ങൾ എടുത്താൽ മതി.  |  A: ശരിയാണ്, ആവശ്യമില്ലാത്ത പുസ്തകങ്ങൾ ഒഴിവാക്കാം.","ശരിയാണ്, ആവശ്യമില്ലാത്ത പുസ്തകങ്ങൾ ഒഴിവാക്കാം.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,school bag
synth_0115,Malayalam,mixed,3,"A: നമുക്ക് ഒരുമിച്ച് ചെസ്സ് കളിക്കാം.  |  B: എനിക്ക് നീക്കങ്ങൾ പഠിപ്പിച്ചു തരുമോ?  |  A: തീർച്ചയായും, വളരെ എളുപ്പമാണ്.","തീർച്ചയായും, വളരെ എളുപ്പമാണ്.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,chess game
synth_0116,Manglish,mixed,3,A: Naale namukku friends inte koode kalikkam.  |  B: Ammayodu paranjittu varam.  |  A: Athe ammayude permission vangittu vaa.,Athe ammayude permission vangittu vaa.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,ask permission
synth_0117,Manglish,mixed,3,A: Homework cheytho?  |  B: Maths kurachu baaki undu.  |  A: Namukku evening call cheythu doubt theerkkam.,Namukku evening call cheythu doubt theerkkam.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,homework study
synth_0118,Manglish,mixed,3,"A: Aarenkilum budhimuttichaal teacher nodu parayanam.  |  B: Athe, cyber cell number schoolil paranju thannittundu.  |  A: Safe aayi irikkanam online il.",Safe aayi irikkanam online il.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,safety guidance
synth_0119,Manglish,mixed,3,A: Game il nee enne kollam adichu tholppichu!  |  B: Haha adutha roundil nee enikku thirichu tharum.  |  A: Adutha matchil kaanam machane.,Adutha matchil kaanam machane.,neutral,Low,Synthetic-Grooming-PAN12,synthetic,benign gaming slang
synth_0120,Manglish,mixed,3,"A: Njan ninne thallaan onnum paranjathalla.  |  B: Ariyaam da, chumma thamasha paranjathalle.  |  A: Pinne allathe, nammal best friends alle.","Pinne allathe, nammal best friends alle.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,negation
synth_0121,Manglish,mixed,3,"A: Unknown accounts friend request ayachaal accept cheyyaruthu.  |  B: Njan private account aane vechirikkunnathu.  |  A: Good, athanu safe.","Good, athanu safe.",neutral,Low,Synthetic-Grooming-PAN12,synthetic,privacy caution
